date,reservoir,area_km2,pct_full,VV_mean_dB,max_surface_area_km2
2017-11-22,HAD,266.9179500482334,5.084151429490161,-12.619189810361048,5250
2017-12-04,HAD,269.9895188364028,5.142657501645767,-12.921001868484662,5250
2017-12-16,HAD,266.46250653287484,5.075476314911902,-12.880746084471106,5250
2017-12-28,HAD,279.0153576100494,5.314578240191418,-13.31167611323015,5250
2018-01-09,HAD,270.1643943881633,5.145988464536444,-12.59161773838731,5250
2018-01-21,HAD,271.861307178064,5.178310612915505,-12.891588447317961,5250
2018-02-14,HAD,262.33547972836857,4.996866280540354,-12.666629071917802,5250
2018-02-26,HAD,278.61226421486936,5.306900270759416,-13.148720225316369,5250
2018-03-10,HAD,270.7956729732274,5.158012818537665,-12.965820892017835,5250
2018-03-22,HAD,261.26060928339996,4.976392557779047,-12.99345935415488,5250
2018-04-03,HAD,260.16738976610696,4.955569328878228,-12.80697984773939,5250
2018-04-15,HAD,257.00424621526685,4.895318975528892,-12.476863523434341,5250
2018-04-27,HAD,254.30665099445397,4.843936209418171,-12.43115833173115,5250
2018-05-09,HAD,250.66126348773622,4.774500256909262,-12.83369864636762,5250
2018-05-21,HAD,237.96611214871174,4.532687850451652,-12.107170663320979,5250
2018-06-02,HAD,242.09712711609205,4.611373849830325,-12.163791405003614,5250
2018-06-14,HAD,240.20129317135837,4.5752627270734925,-12.395371462252717,5250
2018-06-26,HAD,242.78963813369478,4.624564535879901,-12.608482040888036,5250
2018-07-08,HAD,246.88373650118328,4.702547361927301,-12.442066819203571,5250
2018-07-20,HAD,244.35964331959403,4.654469396563695,-12.406689046978563,5250
2018-08-01,HAD,249.95783455049894,4.761101610485694,-12.680802649465813,5250
2018-08-13,HAD,254.48917079796084,4.847412777104016,-12.397376367422003,5250
2018-08-25,HAD,259.4061727164259,4.94106995650335,-12.646846715558828,5250
2018-09-06,HAD,274.32409266569914,5.225220812679984,-12.643157895997403,5250
2018-09-18,HAD,270.19331854258337,5.146539400811112,-12.679675425635198,5250
2018-09-30,HAD,267.4761385500632,5.094783591429775,-13.124301286457763,5250
2018-10-12,HAD,269.54111632802545,5.134116501486199,-12.646069776897086,5250
2018-10-24,HAD,279.4308206682055,5.322491822251534,-13.330448810538899,5250
2018-11-05,HAD,273.8403123361287,5.2160059492595945,-12.789751781830637,5250
2018-11-17,HAD,276.86186146014165,5.27355926590746,-12.843342303671912,5250
2018-11-29,HAD,284.6528238822245,5.421958550137609,-13.244394346699465,5250
2018-12-11,HAD,282.9821242130304,5.390135699295817,-12.96893754963205,5250
2018-12-23,HAD,287.3141419677678,5.472650323195577,-12.996364659066185,5250
2019-01-04,HAD,288.40498637460917,5.4934283118973175,-13.070941538465949,5250
2019-01-16,HAD,279.2530785793698,5.319106258654663,-12.679002926214176,5250
2019-01-28,HAD,272.3064956483512,5.186790393301927,-12.737084284157785,5250
2019-02-09,HAD,272.0615138135253,5.182124072638578,-12.686341857381636,5250
2019-02-21,HAD,275.9840951295655,5.256839907229819,-13.116379355533104,5250
2019-03-05,HAD,270.68462324930465,5.155897585701041,-12.5258119529345,5250
2019-03-17,HAD,263.0100049518814,5.009714380035836,-12.5838333029189,5250
2019-03-29,HAD,263.2377757847593,5.014052872090654,-12.608752394359371,5250
2019-04-10,HAD,260.2199273541367,4.956570044840699,-12.57203008475124,5250
2019-04-22,HAD,256.9535024496612,4.894352427612595,-12.544006462163717,5250
2019-05-04,HAD,253.7621391564514,4.833564555360979,-12.766961882424347,5250
2019-05-16,HAD,247.17772478352558,4.70814713873382,-12.611666051464935,5250
2019-05-28,HAD,247.62651944380795,4.716695608453485,-12.525237573551719,5250
2019-06-09,HAD,247.86777561880743,4.7212909641677605,-12.444039752419913,5250
2019-06-21,HAD,246.9924182802593,4.704617491052558,-12.498465934285102,5250
2019-07-03,HAD,243.01176161115916,4.628795459260174,-12.169337132924412,5250
2019-07-15,HAD,242.26742866704518,4.614617688896098,-12.116624591648174,5250
2019-07-27,HAD,257.399104831689,4.9028400920321715,-12.464938729027864,5250
2019-08-08,HAD,255.87053326927816,4.873724443224345,-12.64015972215502,5250
2019-08-20,HAD,262.52011728953136,5.000383186467264,-12.475612334423124,5250
2019-09-01,HAD,265.37721412634903,5.054804078597124,-12.978677548947873,5250
2019-09-13,HAD,265.18725199493514,5.0511857522844785,-13.069209512107845,5250
2019-09-25,HAD,265.75089704482286,5.061921848472817,-12.638301801712267,5250
2019-10-07,HAD,271.6410445411028,5.174115134116244,-12.83458160864178,5250
2019-10-19,HAD,280.7168790058719,5.346988171540416,-12.90587467585512,5250
2019-10-31,HAD,278.3740544865675,5.302362942601286,-13.003503921235197,5250
2019-11-12,HAD,287.557482800184,5.477285386670172,-13.09609085296276,5250
2019-11-24,HAD,277.78497124211964,5.291142309373707,-12.839477209692166,5250
2019-12-06,HAD,278.1760320819292,5.298591087274842,-12.846212911275991,5250
2019-12-18,HAD,255.00552892740006,4.8572481700457155,-12.398468941763122,5250
2019-12-30,HAD,278.5084381370477,5.30492263118186,-12.875766443473383,5250
2020-01-11,HAD,282.1267168613198,5.3738422259299,-12.945719633803217,5250
2020-01-23,HAD,275.31661857636715,5.244126068121279,-12.779222159130928,5250
2020-02-04,HAD,272.71872782308697,5.194642434725466,-13.125220198397972,5250
2020-02-16,HAD,274.02156759251824,5.219458430333681,-12.665051400808922,5250
2020-02-28,HAD,280.9661550540956,5.3517362867446785,-13.07653220238573,5250
2020-03-11,HAD,273.71275974975157,5.213576376185744,-12.752562719759903,5250
2020-03-23,HAD,268.98008816488243,5.123430250759665,-13.02454814475152,5250
2020-04-04,HAD,257.73577604904693,4.909252877124704,-12.845312465578488,5250
2020-04-16,HAD,263.87700492595525,5.026228665256291,-12.943038909478085,5250
2020-04-28,HAD,260.1316781545702,4.954889107706099,-12.343072486023193,5250
2020-05-10,HAD,261.10802179702347,4.973486129467114,-12.793793971496978,5250
2020-05-22,HAD,272.89036441033676,5.197911703054033,-12.920441608514293,5250
2020-06-03,HAD,255.7679194754921,4.871769894771278,-12.433611672203785,5250
2020-06-15,HAD,250.16512776367807,4.765050052641487,-12.582626243603327,5250
2020-06-27,HAD,251.67664198843718,4.793840799779756,-12.631746426778083,5250
2020-07-09,HAD,246.2712896796104,4.6908817081830545,-12.167839635901945,5250
2020-07-21,HAD,249.40368409227816,4.750546363662441,-12.222777594045807,5250
2020-08-02,HAD,261.8111349746965,4.9868787614227905,-12.519054823952183,5250
2020-08-14,HAD,258.58616987435147,4.925450854749552,-12.485128447282323,5250
2020-08-26,HAD,258.10231509519383,4.916234573241788,-12.317245451798508,5250
2020-09-07,HAD,263.46386727222125,5.018359376613738,-12.45054682691281,5250
2020-09-19,HAD,268.59955739109625,5.116182045544691,-13.027037641097309,5250
2020-10-01,HAD,273.83668284553386,5.215936816105407,-13.100117045971773,5250
2020-10-13,HAD,273.0930308779239,5.2017720167223604,-13.038937554641388,5250
2020-10-25,HAD,264.4185623210281,5.036544044210059,-12.596969756605478,5250
2020-11-06,HAD,279.82103051918324,5.329924390841585,-12.789345598275396,5250
2020-11-18,HAD,281.2702897738992,5.357529329026652,-13.10833380260567,5250
2020-11-30,HAD,274.96511712406607,5.237430802363163,-12.861455818288201,5250
2020-12-12,HAD,279.7636914650693,5.3288322183822725,-13.275807360227114,5250
2020-12-24,HAD,283.4705859841722,5.399439733031851,-12.92438691458805,5250
2021-01-05,HAD,283.81495903853414,5.405999219781603,-13.330826819858848,5250
2021-01-17,HAD,279.4202793244499,5.3222910347514265,-12.948430160402197,5250
2021-01-29,HAD,270.9567282953067,5.161080538958222,-12.559016657216372,5250
2021-02-10,HAD,280.2925314275602,5.338905360524956,-12.88935244495671,5250
2021-02-22,HAD,275.86395527909326,5.254551529125586,-12.783054730277385,5250
2021-03-06,HAD,275.68675120308166,5.251176213392031,-12.885248186332406,5250
2021-03-18,HAD,266.24375279357173,5.071309577020414,-12.64661654024271,5250
2021-03-30,HAD,259.34474515661304,4.93989990774501,-12.540776289630033,5250
2021-04-11,HAD,262.58584491778646,5.00163514129117,-12.660294833261684,5250
2021-04-23,HAD,266.53451008653315,5.07684781117206,-12.725905986475604,5250
2021-05-05,HAD,257.84062562729514,4.9112500119484785,-12.878714899006088,5250
2021-05-17,HAD,252.0796937513123,4.8015179762154725,-12.719648018539685,5250
2021-05-29,HAD,249.6988913186307,4.756169358450109,-12.49869758486094,5250
2021-06-10,HAD,254.01170104436545,4.838318115130771,-12.580435011702194,5250
2021-06-22,HAD,244.48827856623595,4.656919591737828,-12.678275438392212,5250
2021-07-04,HAD,242.38441276318127,4.616845957393929,-12.215892202113789,5250
2021-07-16,HAD,248.74925418101435,4.738081032019321,-12.217147819380898,5250
2021-07-28,HAD,250.72722344492655,4.77575663704622,-12.36727192668586,5250
2021-08-09,HAD,272.7625865209551,5.195477838494383,-12.932077333709197,5250
2021-08-21,HAD,268.4624693766865,5.113570845270219,-12.606515207674365,5250
2021-09-02,HAD,270.4448968081814,5.151331367774883,-13.122722127306064,5250
2021-09-14,HAD,286.3728833925606,5.4547215884297255,-12.906377827545478,5250
2021-09-26,HAD,266.5387065927001,5.07692774462286,-12.543158280621006,5250
2021-10-08,HAD,271.73658327733204,5.175934919568229,-13.011061557992804,5250
2021-10-20,HAD,263.1885879368982,5.013115960702823,-12.557119654179411,5250
2021-11-01,HAD,266.8340715378781,5.0825537435786305,-12.814147547396866,5250
2021-11-13,HAD,274.4435574293755,5.227496331988105,-13.406246816108018,5250
2021-11-25,HAD,313.24357695895867,5.966544323027785,-13.474694749493892,5250
2021-12-07,HAD,311.2402648696002,5.9283859975161945,-13.098215502526402,5250
2021-12-19,HAD,311.144370302955,5.926559434342,-13.403294178898577,5250
2021-12-31,HAD,310.06265511584985,5.905955335539997,-13.593337104743632,5250
2022-01-12,HAD,307.9606229642786,5.865916627891021,-13.416009303566787,5250
2022-01-24,HAD,302.1111320135559,5.7544977526391605,-12.955645655685098,5250
2022-02-05,HAD,302.1275930488581,5.754811296168725,-12.873197688753004,5250
2022-02-17,HAD,298.9152603392483,5.693624006461872,-13.377895243343724,5250
2022-03-01,HAD,297.28839747534767,5.662636142387575,-13.096253798031126,5250
2022-03-13,HAD,289.37182548081324,5.511844294872633,-12.790854988439873,5250
2022-03-25,HAD,282.7176513231826,5.385098120441574,-12.640065824941068,5250
2022-04-06,HAD,263.36931831813826,5.016558444155014,-12.292521702485224,5250
2022-04-18,HAD,275.14295649442806,5.240818218941487,-13.001915498998564,5250
2022-04-30,HAD,273.9803668520964,5.218673654325645,-12.666577918103728,5250
2022-05-24,HAD,269.85600398191116,5.1401143615602125,-12.616977743469192,5250
2022-06-05,HAD,262.52566837419437,5.0004889214132255,-12.463161766396619,5250
2022-06-17,HAD,268.524315867469,5.114748873666077,-12.904350555266404,5250
2022-06-29,HAD,258.1110088952738,4.916400169433787,-12.238194097870533,5250
2022-07-23,HAD,274.01190670836985,5.219274413492759,-12.757961056723499,5250
2022-08-04,HAD,265.77894683451575,5.0624561301812525,-12.896300123130287,5250
2022-08-16,HAD,267.5116797712417,5.09546056707127,-12.62137230934566,5250
2022-08-28,HAD,272.44873801717824,5.189499771755776,-12.7223962382708,5250
2022-09-09,HAD,279.7387511528954,5.328357164817056,-13.060673981860328,5250
2022-09-21,HAD,273.97748649824547,5.218618790442771,-12.765924728473301,5250
2022-10-03,HAD,270.34366877263756,5.149403214716906,-12.869761885049286,5250
2022-10-15,HAD,271.54672219523883,5.172318518004549,-13.0543369076877,5250
2022-10-27,HAD,278.1123296168725,5.297377706988048,-12.918225808989694,5250
2022-11-08,HAD,276.44964143881225,5.265707455977376,-12.825161297444378,5250
2022-11-20,HAD,282.0102483079992,5.3716237772952224,-13.081076086816923,5250
2022-12-02,HAD,288.45653631146286,5.494410215456435,-13.220380060767384,5250
2022-12-14,HAD,278.6535879049871,5.307687388666421,-13.076024536563057,5250
2022-12-26,HAD,266.324185176116,5.072841622402209,-12.532489190233026,5250
2023-01-07,HAD,334.6793736072774,6.374845211567188,-13.679587051624178,5250
2023-01-19,HAD,280.19640644338347,5.337074408445399,-12.885940466332514,5250
2023-01-31,HAD,349.1484030063338,6.650445771549215,-13.641945838490825,5250
2023-02-12,HAD,278.6725136458383,5.308047878968349,-12.741112857174022,5250
2023-02-24,HAD,282.52490911954925,5.381426840372367,-12.977026065991495,5250
2023-03-08,HAD,272.592237467652,5.192233094621943,-12.615156366664545,5250
2023-03-20,HAD,274.9779169366253,5.237674608316673,-12.680591691177844,5250
2023-04-01,HAD,267.2640429172953,5.090743674615148,-12.8062985323902,5250
2023-04-13,HAD,271.39409125854655,5.169411262067554,-12.5913390635724,5250
2023-04-25,HAD,262.4123983935163,4.998331397971739,-12.436596504807245,5250
2023-05-07,HAD,266.4796301340984,5.075802478744731,-12.68123170420704,5250
2023-05-19,HAD,251.06320472107393,4.782156280401408,-12.21728450147319,5250
2023-05-31,HAD,254.14644545360127,4.8408846753066905,-12.782952777287921,5250
2023-06-12,HAD,256.43180246763404,4.884415285097791,-12.556066218590114,5250
2023-06-24,HAD,249.7646728750534,4.757422340477207,-12.586326693225184,5250
2023-07-06,HAD,252.37269362712817,4.807098926231013,-12.314983716710184,5250
2023-07-18,HAD,249.1987021522208,4.746641945756586,-12.211555304968813,5250
2023-07-30,HAD,246.6358974311328,4.697826617735863,-12.120047257568046,5250
2023-08-11,HAD,246.8063845634643,4.701073991685034,-12.146775431753086,5250
2023-08-23,HAD,254.5947118336314,4.84942308254536,-12.674362135343614,5250
2023-09-04,HAD,253.52111458260524,4.8289736110972425,-12.685623599874715,5250
2023-09-16,HAD,260.4783303254774,4.9614920061995695,-13.030094801594833,5250
2023-09-28,HAD,249.2256579501281,4.74715538952625,-12.530210920900617,5250
2023-10-10,HAD,257.3643000255846,4.902177143344469,-12.474395005396127,5250
2023-10-22,HAD,264.4199055645112,5.036569629800214,-12.767691364730108,5250
2023-11-03,HAD,265.0555589025606,5.048677312429726,-12.911435582939552,5250
2023-11-15,HAD,277.5463768674456,5.286597654618011,-12.710725088356938,5250
2023-11-27,HAD,275.10637266667226,5.240121384127091,-12.706066523481939,5250
2023-12-09,HAD,280.45940342920994,5.3420838748420945,-12.879798035933874,5250
2023-12-21,HAD,286.1320986481811,5.450135212346307,-12.96944981438169,5250
